id_,age,wealth,gender
2218,3580534427,4287875003,2074999854
2219,3503743408,601965753,3429769799
2220,1647346201,2295703070,3565229857
2221,3014717896,1413734561,2380178837
2222,591021000,1275274126,251221454
2223,2195150842,591459228,3257834208
2224,1924100354,3012250189,2871297803
2225,3726454075,1469559968,201306755
2226,2747741636,1742448242,1226862450
2227,4100269245,3959222816,1742613088
2228,3957426847,105058488,708262664
2229,2651387297,1895379148,810057413
2230,2532969455,3943695886,2866871671
2231,4072952861,3607031613,360578000
2232,744459941,874425124,122787784
2233,1408756734,2983006336,1916026390
2234,668875857,693644749,868680771
2235,2041105835,2485923661,4223037751
2236,1492544337,3375802534,3719160640
2237,4048564297,2558010211,1170918423
2238,1824363234,2915578157,3607651819
2239,2091129876,83232823,2797896320
2240,3318627854,3857624148,1110235950
2241,3211130832,2237825463,1133957214
2242,3790412838,2241261795,3079086062
2243,1857018251,2418734606,4208272640
2244,3928250855,1275931209,1537982908
2245,17432255,3637217531,3345333027
2246,3002675606,2307281241,4044158506
2247,2197999187,814666169,1334589650
2248,4161791968,640022236,881645632
2249,1537458318,1334227903,1530287715
2250,2161313256,1195964502,3305829176
2251,189838924,2463474855,1092716272
2252,3266559036,324252121,3633121654
2253,1655136333,1882594294,2778060788
2254,1805080011,866985073,3646473922
2255,1526493637,1204587392,473139683
2256,2494524212,2414211321,790077665
2257,140923956,4092219253,152526393
2258,2743288658,2168730145,166407340
2259,4084257026,2182299728,1107026953
2260,2340250548,2053304656,3429433181
2261,444334351,3852295391,1711222718
2262,599286859,4280580263,2490365068
2263,113992664,2915679640,3561769785
2264,3480079279,4062871345,1482911606
2265,2071005614,3801815896,2079389539
2266,1014736985,2028308230,1567740256
2267,3053679160,2728198139,2573180832
2268,3468593987,2045378860,2321117865
2269,3339077565,3399407980,2288472439
2270,603143721,2705075559,3885396111
2271,2962991068,3338943943,1301937180
2272,860952563,2583417478,2810183117
2273,3280728592,3551133471,800304933
2274,242317323,529113909,739641185
2275,2636213965,1220132091,2841179383
2276,2131097164,1046267331,3040557442
2277,3418813340,29185731,4224460819
2278,2987811200,1820548061,3974830510
2279,1901033750,1272707922,4174471598
2280,1132395892,4280310381,2091203325
2281,2813451016,4209683184,3956087618
2282,692673062,587623836,2775077063
2283,572859905,2749946412,260135579
2284,4049667559,1445250400,3729783023
2285,1799358402,925895749,3476364414
2286,2117507198,3902210861,4167021920
2287,431731640,1292712680,2288290529
2288,3394958090,1060988820,88670838
2289,1760395930,3044729654,2529686511
2290,2943960835,3543578654,1342453529
2291,604084665,1765218174,338220863
2292,1999202866,3270356270,810324906
2293,1218840834,278127403,308287597
2294,4016363696,3202806751,757773530
2295,625058384,3324095856,2141604523
2296,1847416531,1570472049,2111195707
2297,3176352204,1294150852,27390466
2298,3605795518,2116648227,1709278129
2299,3734001070,2098795012,3102739050
2300,2720012039,4278638895,153870107
2301,3483866719,2223954325,877100440
2302,3032871463,3279112454,4010916909
2303,1088629599,2064586939,2835080633
2304,3815856397,1614928563,13690509
2305,1011213493,70262623,3378002640
2306,3318870500,4049227842,1591042242
2307,2569802445,2685108991,1103545150
2308,1774071618,1533097249,1027279710
2309,3757783731,608333815,2851156097
2310,3646884671,2707256889,3025574510
2311,198279547,2694125190,1519423400
2312,4220759960,3013237604,1535887422
2313,2293214117,2484919585,3783711243
2314,1397956032,674157890,385003406
2315,2599150285,3870568151,4268827510
2316,3564791936,807764517,2689976093
2317,559076845,4145791212,2767696082
2318,1783319046,2518531502,3967083309
2319,1565653856,3725348322,2161543449
2320,1404956962,794847648,2620194675
2321,4111872099,4215152379,242750285
2322,3774562639,1066822337,473932036
2323,1406797027,1771460710,993083343
2324,1867922713,3788351517,2127967399
2325,4286540376,3094935418,783029371
2326,2960734629,1771224906,1658061020
2327,534662787,1315124135,1672385912
2328,267100134,2558681218,4291308854
2329,3147513373,4490312,309719618
2330,1173569022,298412934,3366791588
2331,4133246489,2963765849,563756555
2332,2537906432,660006899,3430938851
2333,3747898922,3761497158,729391759
2334,408412338,1130074300,2504876607
2335,2602011130,2094249081,850439187
2336,2720822655,3680988993,2036333023
2337,2904546442,2978440490,1259497617
2338,364982041,261457396,1017334136
2339,3315019283,3710925697,1119981438
2340,4244863927,891057596,312364431
2341,1077293230,3444791044,3585410934
2342,2040401836,3552785421,446211398
2343,3611146288,2502031972,4197095949
2344,1936123372,2135028923,869430016
2345,1330211641,3894619974,2031959645
2346,2392726031,2724821297,285038539
2347,2152857521,2956505727,2794334053
2348,1148981984,2183967776,2387867659
2349,921685546,387158745,1942063658
2350,2153398825,1254784011,2339004286
2351,4057467846,2169602325,2468930288
2352,24208877,3573443415,3186965258
2353,2876632563,3903078442,1216643706
2354,1516080559,3979798709,2359292149
2355,236130440,567043987,1633364219
2356,945338900,3955546891,4120182281
2357,4079355072,2305636827,2814484777
2358,3554621746,217213940,4086208890
2359,3350119128,2585604305,1081947950
2360,1790023291,1350311353,3759304162
2361,644911007,3693058550,3245199166
2362,2044974627,3295662048,1084959801
2363,894219383,792865318,2145869925
2364,1884311277,2809731102,3691449741
2365,3080961053,2497202970,474165
2366,981367543,2413037256,481275026
2367,3727077715,3424326703,4016392048
2368,1657014782,1526078982,523759288
2369,3128013238,3829441625,1614090271
2370,4235954994,2008322992,767982018
2371,943119291,2514038764,1859089229
2372,1220051011,963353816,1689372737
2373,4212062871,1122282436,876623889
2374,1440715436,70965066,823419831
2375,3882449958,3681096968,3608980164
2376,2648723425,1437549247,1792717391
2377,3532523235,750884141,3510760905
2378,2467760786,3400342080,2703386585
2379,3646303086,1771366856,3718468360
2380,908159446,2947742048,2614037561
2381,2278638505,1191403316,2388589721
2382,397064344,1818806016,1462237923
2383,1822534927,3106844916,3589791133
2384,3162245583,1376593842,2840843598
2385,2322207642,3954494327,384125544
2386,4124812108,1980775139,3722137571
2387,749421642,1634506595,2088937118
2388,1587821485,138028148,633689799
2389,3548786497,2265937978,4289815961
2390,307693755,2925897431,34021338
2391,2035029579,4276498539,7556344
2392,3932487852,2582946632,1961364282
2393,727579171,375019137,1939977126
2394,2353382948,13145929,1950836435
2395,1507522446,666439395,3940974459
2396,3336684560,2865831864,3825400511
2397,1378329605,2946694014,3039061226
2398,2508706607,3688045520,3799753896
2399,1670255954,3801383992,1577288012
2400,2762504436,3662227563,959233123
2401,3378960539,2917996747,3691203158
2402,3584881838,1017657786,2716289572
2403,886184235,543312301,3604745582
2404,2374619464,1995213955,909576947
2405,1938356844,3937089679,3390437994
2406,3229544461,1550694029,930782600
2407,1330357668,957758619,2299807312
2408,3839611819,3596309711,2915825856
2409,1253352126,464039712,1384594004
2410,4107997592,651120214,935348856
2411,1086424140,2605978242,4246427525
2412,3748060278,1339568217,760205549
2413,2999971393,315814096,917418745
2414,1276476764,2021084664,777176256
2415,326996089,1387224920,3329557438
2416,555172444,516181059,1914172590
2417,1970128533,3085968469,3205387820
2418,2682317614,2826293342,959526761
2419,363400600,25478499,511256206
2420,3835561737,3985018861,1020393202
2421,1756256983,2182260971,1349655152
2422,3797137897,961656123,3511543397
2423,1633161530,619984891,2196736198
2424,2622033908,976788735,3091950649
2425,2919203785,2347090738,3329742774
2426,1714069158,2458185511,691446841
2427,3663598468,2955706973,2364923884
2428,740169055,2289098185,1327513368
2429,1038826645,875311892,3537651998
2430,1324571866,1998404008,2931603568
2431,3384806839,3556151441,1120431342
2432,745525069,1147948686,2105065243
2433,1925302052,1958618632,2584490060
2434,2541937640,1016823375,621569172
2435,2311071110,3240944204,1972532039
2436,736045313,3907319478,2248139152
2437,3605903266,1817388757,1443540876
2438,2699884617,110766205,401281090
2439,1214604783,3593414399,2151159781
2440,2943095870,52389777,4019868681
2441,1570572518,1848386739,3143241072
2442,1138356652,1658993324,1897712247
2443,1901675448,814087651,1204508640
2444,157464656,159743264,3902315338
2445,4152643928,1491730272,1160632742
2446,4073313981,631848730,1972415751
2447,3240681939,439041320,51878144
2448,1505536425,3862557740,244492171
2449,2486926059,548090396,234984492
2450,1455229174,3204780964,1823527795
2451,3468515811,2953480150,3839479560
2452,1039059109,967378095,851511267
2453,2774565099,1838882318,1481809697
2454,3620851192,3447116151,3976069538
2455,3875395004,1481950270,1009193636
2456,213379636,2632172558,4137294645
2457,3442234045,1766533369,1811896907
2458,3243273810,3050639375,4160253683
2459,410033076,1842104646,148111701
2460,3346602874,3443398530,3516248389
2461,3127105784,1433666126,2754894820
2462,847108259,1426594616,1269871320
2463,3122981340,587296309,3646570880
2464,481705395,813729329,2306837772
2465,3196799420,1946529084,1284529291
2466,2171055841,3116525168,359652305
2467,981634474,440985154,1340268452
2468,2456905169,3125576426,3281936769
2469,208725356,2708136136,3282087272
2470,2088680790,3892426756,3821018787
2471,2291165082,698278102,4122771993
2472,1674642072,926218949,3365285587
2473,525874626,3001432806,2334516447
2474,847839493,3913572353,505046533
2475,2504402287,2564717731,1645356816
2476,3549722380,3917459201,161184300
2477,753692780,2466683450,929612468
2478,34853316,1894977064,1656753496
2479,2828225614,470510948,549661400
2480,127303923,3583695877,3563951148
2481,3227445525,2713588976,1884950805
2482,732510672,3610556828,3458281275
2483,4225616494,768103915,2102022456
2484,849614315,2900750584,3376072356
2485,1487626178,4173038617,2926984971
2486,4136063871,367958604,2550858052
2487,2420018431,1146962303,3570358900
2488,1827344005,721251266,872314572
2489,662832990,4113238913,4081682162
2490,3077405959,639505680,3468075964
2491,2266416158,3920899631,3637521062
2492,3020796199,4001778853,294268142
2493,2464912215,3668160049,2629649798
2494,1119556237,1638269632,3252829277
2495,1677949287,3123240918,1249679215
2496,865559526,1639480408,2372346900
2497,3342098245,3085617839,894405463
2498,3926725723,2596307002,3491470388
2499,1074357185,2270753609,1996196192
2500,2511044724,526341969,2962825100
2501,4031039162,817882479,1063773023
2502,2810227859,3573203209,2472115549
2503,1799025642,1766603520,1933785085
2504,3574120292,1952916128,2643579117
2505,932965370,1787736098,2801837684
2506,1090340538,2149016831,1383318176
2507,3212038300,2321865821,1708606651
2508,1579120948,855819787,221152128
2509,1139776677,3628128874,2333880259
2510,1668186894,2075639423,3313755210
2511,4052766137,959853779,3115833518
2512,2131999871,3527012625,1843711232
2513,3074368742,663554526,1480307412
2514,1990741449,3818609224,3384854356
2515,2487372895,2676573652,1825192981
2516,2678274568,764375305,3390266241
2517,2507177276,2396256427,188736962
2518,201362030,1459049912,1934374729
2519,73583688,1082119449,2715279074
2520,638686184,2246164401,991895903
2521,3800757557,16926136,2954284767
2522,982179309,267245729,1962919126
2523,721886477,128597714,3391389985
2524,1758331918,254333118,667729927
2525,899575708,2958100482,1583040151
2526,849872136,85859444,722979832
2527,1658223031,2229595019,3978609279
2528,2763790657,3122887928,3548520585
2529,1280461955,1219381514,1003117613
2530,1236452146,1419896766,3940214992
2531,3226867263,2649423679,2229927096
2532,3063385184,3645136937,582003109
2533,2079014200,3678742022,1787701178
2534,2134492581,2079435665,1196600217
2535,1595796954,98754234,1919592830
2536,2835375883,3029332874,63075332
2537,1378964469,1475381853,3917315696
2538,2619711888,3010394802,2122167312
2539,259856934,3101098204,78553105
2540,1308233193,570809844,3989179874
2541,323991110,1812229560,1352577793
2542,4087957534,2166217035,3112695984
2543,1182076809,1295144358,3561010045
2544,1944176101,1385556437,1102274355
2545,1453591425,2882095654,3033272286
2546,314001549,3356438311,2514904538
2547,3310785554,2114079212,2474650057
2548,881009560,3773781054,3821032027
2549,4233761618,373183288,1373640300
2550,340763369,51495678,201738333
2551,271150226,27795411,2552478625
2552,2257651239,622742571,582001384
2553,2693975982,2037155627,161266178
2554,1001033220,2431547938,3718503685
2555,3409554799,958430800,39577522
2556,3272648956,2240397750,3782450825
2557,580485337,1222650531,2009366776
2558,3453754366,415199666,2557693455
2559,938490764,239478301,1048323168
2560,4220321345,3386167139,654848579
2561,1105324264,315447203,1910089105
2562,287909582,932049796,932893399
2563,495478496,141543325,2069037573
2564,3867982026,1175974308,3972499128
2565,2474382950,3277059576,801458693
2566,2695186936,964221032,659286268
2567,3616763517,1049992088,1205943510
2568,3414280780,713978054,2413742280
2569,3543815471,510577329,891134482
2570,216615489,2075145470,1464206830
2571,247779894,868108709,883445172
2572,1440519363,2472162224,1952672579
2573,327386068,1729878773,695893070
2574,1351530428,2154572417,2007428305
2575,1482031562,4076700577,3972855808
2576,1751927189,2468114057,885724578
2577,3605415679,1266795859,1526552940
2578,3231212254,1135906571,935024096
2579,1670837251,3851732492,3168728473
2580,1658233650,1695315767,2800960166
2581,3738266629,2147957898,4133439247
2582,2093964737,2502804219,1404952886
2583,3181684481,3191781423,1148193480
2584,23970927,2575802436,1265290998
2585,729847974,4162533935,3172914651
2586,4081749373,1439599273,3817117025
2587,1780932657,3258664297,419820171
2588,1786560181,2923501835,2942178013
2589,2048772113,1366440267,1844668027
2590,3364346,1584590520,1618292955
2591,2562727600,3734023451,880040652
2592,3830873861,2758329332,56345731
2593,3152239883,190471971,3879579002
2594,3313483738,3671332463,4120429
2595,4099066158,670020343,467339170
2596,2580552856,75062717,442463238
2597,364380779,115449702,3735026138
2598,260136721,2205900221,1928971443
2599,943701448,1743580404,186684492
2600,1773363906,3157818271,3706952466
2601,3974312804,2854452521,3777877212
2602,3548715901,1923441319,1872943814
2603,3218538731,415242877,1216089691
2604,1671769603,2807292176,2755390482
2605,773580709,2894108312,2201983815
2606,2674654863,862286447,4069262672
2607,988133549,1724364777,417724970
2608,3678757830,3572574870,1975462034
2609,404746822,4113328663,2080963877
2610,1845534854,4000656256,2117175205
2611,3069609011,3500924770,2167541629
2612,996949598,1286877696,2355801354
2613,1674615216,2737067441,693770911
2614,3213468656,2493983386,259215064
2615,2244321261,2782575479,2630924969
2616,623475242,105520661,3761324835
2617,2584526182,1830485358,1948142063
2618,3041664986,2764804144,1294249513
2619,828488917,3112875438,2392686450
2620,2665629816,3596898818,3879108852
2621,1547018627,2503365315,1008509508
2622,3483925035,2439606517,3959522831
2623,3826038269,2374829679,781908009
2624,2591892804,3150504264,4007571674
2625,3349055616,1240719007,3307953537
2626,1454679704,173213348,120266222
2627,2641567490,2204923594,2234134835
2628,3939743578,2225555813,1124344680
2629,2741535345,770739847,3169887773
2630,1493348516,4271026307,3662294863
2631,1838316019,1900134506,881396647
2632,2035195543,584979917,687630546
2633,3995920662,5618873,3549021370
2634,4198121951,3696704995,2672950715
2635,3002713741,2203248681,970895657
2636,2693819675,2916153975,3232858630
2637,3873936864,2879979216,573383006
2638,3305340446,2519970055,1360269216
2639,3393899130,3783115274,1408354133
2640,2766993808,1358069020,3385973612
2641,487597741,1925529596,2841782285
2642,1996087369,519858827,43345265
2643,2871433424,3417804395,2352475835
2644,2662855822,106943023,3603176278
2645,1831641455,3588755732,404543583
2646,2389905945,1657945955,2064307709
2647,1145555658,1661780114,821106084
2648,30135935,3913422888,403899848
2649,248448056,1946662339,2673886061
2650,36716374,3348577332,3391945938
2651,4132246738,2946577477,255669917
2652,383044015,1700747102,4106553371
2653,1773914609,3822338699,4152272441
2654,4046077164,1136370950,1431723093
2655,2410943300,1106515338,802729217
2656,1405346217,4033187239,3570498605
2657,715415143,2124869490,116727207
2658,1083313248,2350115168,578419934
2659,2131169148,410609705,39134214
2660,3648215893,1687082517,293029747
2661,1162963437,4210617625,1356857652
2662,1628933360,2081206543,1918861787
2663,282356910,4129168289,1746859444
2664,1396394277,2316359850,3014247715
2665,1602346627,2375553284,2355683393
2666,586918147,1807694667,3941473467
2667,1274647618,266529665,1660297217
2668,1134368351,2604488380,499217510
2669,1497623465,2247586476,2897613930
2670,4265580786,914449156,1807898480
2671,3243569173,3694493636,4164708291
2672,3039242488,1965546318,56409717
2673,439330461,1183896739,169427477
2674,1849011050,2663992159,2693604320
2675,2054312814,776604591,1692807487
2676,3313239960,2838888837,1342319469
2677,1953851748,4121956108,3923824050
2678,1806209706,2278547592,1670529105
2679,1689238717,4220481377,546648764
2680,2355668765,779894144,1401572265
2681,289376402,994380944,2839762080
2682,623695532,496725765,2752802576
2683,461138681,2328838662,1889299752
2684,3411892506,3092279451,4071386852
2685,2211369588,2739031226,1001881782
2686,287990490,1774573431,2271760801
2687,2106095200,2155937886,139678860
2688,3295086667,3178399968,3375932941
2689,2197564983,45277,2630069947
2690,2977298874,140733084,3953851449
2691,3404549332,1942972775,2639163434
2692,195050182,1255009833,3522657411
2693,1929812079,563933505,364425936
2694,2690306164,676460057,43968584
2695,1436692485,2956847627,2402528683
2696,3276407378,4197276168,308655133
2697,1821295176,3923477124,3591971482
2698,456622787,1449861696,3590373986
2699,2714727662,2371208921,2663104886
2700,2538185862,3793877322,2633787177
2701,2334642978,3405110229,3326325126
2702,1652065458,3614395078,1203482134
2703,3708727951,3984560133,2717561195
2704,2287701399,3167961163,184052733
2705,2793504331,4267212838,748297003
2706,511343172,1525554792,697322233
2707,1880540624,1365783463,297979173
2708,476341420,2281948637,1170078951
2709,1643701222,2107543277,3650106368
2710,1860808274,3462826165,2162054733
2711,419639707,2395905418,1681529067
2712,1446945602,286462958,2382797152
2713,2124484106,3592308886,637942519
2714,1083551852,4257137580,3616652779
2715,2585236586,363951134,2873678464
2716,1490527347,805289592,3873078913
2717,1629297415,3614415028,973535740
2718,3105479172,4170254971,2788986886
2719,880887568,3607068760,371922028
2720,2194813237,1208602663,183379794
2721,2410784004,1713927509,2266258797
2722,201862184,2456439958,4205758875
2723,323108050,1496535187,4269913611
2724,1092071381,2894746349,997205529
2725,2451991094,1892199461,916100570
2726,46633097,659337320,3775934850
2727,2526789539,1509171661,3992065895
2728,2228737770,3674103660,1052941643
2729,4002558615,2199753746,694955274
2730,943153810,552339953,3422124478
2731,3174561410,2847131570,3846608859
2732,4269344438,523293513,596434323
2733,3039351736,315680233,351938526
2734,3203393211,1621353038,3044744111
2735,4149208954,1728764834,331875361
2736,4091469462,3933447863,2536938418
2737,3159261523,511670146,3425474295
2738,3688102427,2997461458,1556619011
2739,1095505236,267330812,3475781792
2740,535030375,1620050875,1674364510
2741,2757552768,3973673730,3714723274
2742,1249110036,1939404577,1677819498
2743,1007385040,3130287262,1606053975
2744,1417009019,4151327614,3162697575
2745,206205830,4251595193,2183567613
2746,1964772207,1821236640,782090947
2747,3817630571,2513782425,610226180
2748,3893064925,84450458,1014077736
2749,793410184,4060251419,3322141914
2750,3524130733,4249987035,2225886357
2751,1707519279,3824329003,2480408772
2752,2710233899,3516892071,27925465
2753,250348224,1662059580,1645996888
2754,1342673492,2788660169,1458711718
2755,1571740677,601358878,2559053724
2756,2741264380,2686621031,55385428
2757,1017860311,4201461401,428497556
2758,3394317942,2123708934,3164704693
2759,3068706706,2272643587,2736165807
2760,3981524054,3222923678,4048337200
2761,1652928477,1513633444,908599692
2762,3761867182,1784447760,1205366468
2763,436157907,3232061841,3381518075
2764,3889569553,3817113981,4161505255
2765,3548230780,862194376,3565129461
2766,2719080143,467575253,3414915633
2767,1740580494,1013125000,2330598601
2768,822489989,3699876367,1527954065
2769,397144961,2962823134,2584305576
2770,3834980276,2806721210,411552160
2771,3087566158,4199155377,3659355642
2772,3484646806,3474272736,1613198910
2773,3279229281,2085736502,850820253
2774,268148784,2875570770,1945531842
2775,1950613636,1039382675,3293143165
2776,120603497,624786430,1255601430
2777,1069371505,2000347139,4171837899
2778,2415444267,1144071404,285048087
2779,4268179080,129870073,2168493997
2780,1147430950,2714946236,2856697976
2781,4014546804,1730320468,1283156421
2782,3049287484,1701876856,1313098025
2783,778598487,3045558449,2065990020
2784,2379688847,1627922922,3099526499
2785,2896724681,3611337754,1182830705
2786,4002325593,3571041121,1964069165
2787,2487963745,3180858579,707728381
2788,2346499898,1753511115,3983640391
2789,2124290753,2906916885,2455341386
2790,3742481928,3400005488,836708481
2791,2849323926,135813377,3464421901
2792,243308698,1372691207,2430706737
2793,1570164881,847387384,3297397471
2794,1670522781,52612574,354946773
2795,3936693849,3101123083,907225822
2796,2538034586,1145086655,662176062
2797,3673423886,3612905735,997666962
2798,1681819321,3781375471,3268853175
2799,2368111029,1047847689,3514467169
2800,163912942,1889459829,3353946562
2801,1363633288,3009490256,1664966391
2802,932797053,1847744595,722139345
2803,3310323604,701389953,3622611819
2804,2075742534,3842865485,4292119
2805,883511679,4240195819,4120556192
2806,656252495,2561980761,1981150878
2807,2497178315,4024476963,2631482347
2808,209134323,2769469498,3676664034
2809,728688893,2845920269,4287337558
2810,3518416211,1782846489,4045038992
2811,3308795681,2879366238,3137071673
2812,1813233619,2267533794,1677049211
2813,1743937860,2043474513,2172919691
2814,3926173516,1093271490,2358843916
2815,4254380611,3644386142,2686120895
2816,1833930726,2543932509,1716182800
2817,2366023237,953702808,2544926339
2818,1708985436,3336763677,1732320282
2819,1820413335,700942518,1772180889
2820,625779206,2593532152,253290282
2821,237734516,3192497761,241791430
2822,1928218183,4049059719,2747239443
2823,1082287016,3997244443,1108536443
2824,2775796136,3865309119,2090319366
2825,516447188,3687931626,2315565374
2826,487546596,280582756,1060154257
2827,4068596468,1351290318,792727991
2828,270242033,1561360008,2886252126
2829,3109446457,3163972223,2615156601
2830,594567062,1740770764,282805545
2831,155856087,1272248067,1262509040
2832,3035154069,3253247669,1201031481
2833,970754034,994682343,2879320401
2834,227626027,3984352916,1303823875
2835,1430713618,1724700107,962888506
2836,3044390609,2969148198,268509351
2837,3467718668,1813273623,4107715299
2838,1977623229,2649136722,665400442
2839,3018039544,1471560420,704276020
2840,1136497124,3713406056,2482046270
2841,2755138772,3154480869,3754870101
2842,3687293334,3556877399,85244199
2843,2236408227,2477623879,3194567459
2844,4146794387,4046532843,2759414797
2845,3208738616,3241351948,95535857
2846,245116743,2807557449,4220208415
2847,1210330894,2679871699,80195570
2848,720593095,1149147463,3965360244
2849,601116264,3923977915,2535135319
2850,3956744398,464710597,3039739780
2851,1232110069,637398713,169486597
2852,1529198895,1070299999,4075910811
2853,835669267,4008492214,1267607737
2854,3156913795,1032370498,4038701280
2855,1829041596,4007896816,317703484
2856,3235524489,2774239460,2214767359
2857,4018527554,3382418744,804700992
2858,3922748667,2912887034,3431199542
2859,1548333714,1512355512,574618542
2860,4039044315,2332871004,1598585140
2861,2483729351,3432518461,268209690
2862,2352891937,2237999204,997179475
2863,1426778527,1510730733,3847747630
2864,1027725291,1726164190,2680539997
2865,1068122585,2408623273,3515710947
2866,1832578506,3070640356,205573937
2867,3981056853,2429555636,2880723338
2868,3034687589,1525189182,164008238
2869,3914955972,3336533359,2310925812
2870,3949841444,2028126512,191235878
2871,4021159799,1904764765,323246394
2872,3456921743,2650323812,2492613132
2873,4154984982,1094398180,2606290592
2874,2273875502,1911754749,315218377
2875,2667601047,1471129281,1891333249
2876,3709743772,2840399601,781204310
2877,1210030000,3455584334,1099580373
2878,703356883,2028805644,2433041787
2879,2380037738,997214130,719462427
2880,790816370,1949812592,2244333254
2881,1771140398,2246083127,28000667
2882,568966044,4220169229,1126692267
2883,1609439431,2255623254,2665417127
2884,1870616610,4181683668,1913864211
2885,3857941725,1598901521,2713809953
2886,1360848858,2915566184,3843643284
2887,1810259679,966902097,254496021
2888,4167781025,419190100,3716258335
2889,3859856438,4068767659,2809557294
2890,714725404,651038615,493707823
2891,2033368893,1008258431,1820632827
2892,2309240281,1002712323,2437567219
2893,714638386,2612913619,632695407
2894,243349396,4174404382,91090211
2895,3307508646,1905369468,2672591807
2896,1300538460,321727199,4104559658
2897,3985773585,1273443697,2280409498
2898,353641470,4041655045,1102456914
2899,904894534,1453206722,343301478
2900,229785350,4127478472,2767034811
2901,961793312,1672292043,3008012540
2902,4104111650,1312109773,501541373
2903,1027035743,607440717,1682941566
2904,1719440808,3552777134,2045781126
2905,2260813562,4147833516,2000910158
2906,1899557808,1194354563,3066098275
2907,28950316,3618417413,77514268
2908,1463720521,12237780,2685890718
2909,2341765933,1813021328,2261484866
2910,1110480493,3676891827,65757102
2911,2239150202,672070060,2766655577
2912,2481596949,2079519993,1046223662
2913,3599372023,862814264,1604622102
2914,4136118085,3415278289,2374809224
2915,894099795,2750572930,353343712
2916,3225488938,1341582100,840568705
2917,1186628231,542052544,355433269
2918,2360438193,2992341126,1859873984
2919,3076005103,2624309232,649240282
2920,971523202,779409798,3583384004
2921,3098239530,3091659344,3790918713
2922,2495139100,2770033375,2686475704
2923,2653879884,23939547,2310348766
2924,405197619,857027272,1207618125
2925,2342529998,1179089348,2084111468
2926,2362471950,3179350055,422226594
2927,2098416466,1185512619,4192585781
2928,2504582927,2394699785,3805651454
2929,1099950875,3720809602,378495346
2930,421100510,3925090722,2307129354
2931,1776744982,3755931574,1109040787
2932,3495806851,4069649193,1166479337
2933,48701958,777527564,1203671114
2934,3537090108,703676695,4016512520
2935,3339475170,4069479471,2919862510
2936,459949812,3232304669,3689505156
2937,701995440,3292998876,2069690136
2938,2666769844,1862898313,217851865
2939,3028863871,2039665016,334561519
2940,3091045876,1872536939,3563183562
2941,638807913,3220942354,2480336722
2942,1523587677,1896109824,2510975362
2943,808716225,2585067128,2213639190
2944,3413732422,287325880,1205924286
2945,3260006699,4419384,1436585938
2946,1056176643,2318767045,1078173609
2947,3934935450,1269822058,1255852665
2948,3192798676,4192701813,916505285
2949,1586224005,2819021171,3389879158
2950,4050078498,1681575884,316054429
2951,1015807770,1273963695,3784640911
2952,3711169696,2569092779,3283479188
2953,2388516701,2659745249,2659577879
2954,1465683710,1661934778,3487668521
2955,764833561,2228021708,959527086
2956,2696830183,3083265589,3896032201
2957,2033641270,1515124333,278712410
2958,448456450,2411659015,790665637
2959,1383445627,3258939446,1681568126
2960,653409087,1342588570,2309720893
2961,3467209589,2727551628,120333684
2962,4247552402,3764358776,3568200885
2963,1118278737,3857917834,2120499860
2964,1128056139,3015221974,4244214749
2965,1565348161,3142281218,2100205193
2966,3282117286,893544701,3587469169
2967,539397326,3834563338,572015137
2968,1428512988,2209527474,848141309
2969,4069582868,3170204392,2126968596
2970,4167423019,3253072385,345687600
2971,835251868,3375783670,225771309
2972,2726891672,2439345805,1618090135
2973,708821797,951742061,1617765684
2974,2447312218,1728143085,2059168235
2975,3247768079,1293265838,3620772541
2976,631796902,858608351,1223050639
2977,3501604141,3413124463,2236737941
2978,3126652114,4109400643,1321623900
2979,2989290762,517090944,3406628055
2980,2954367976,2534186802,2784834095
2981,4207617928,2210121970,3831872477
2982,1825244790,80721184,1880396713
2983,2586725334,353885982,3629246085
2984,1447872787,1186833472,2965070755
2985,3825448276,3548680059,2074518774
2986,2234060846,1924128129,2331702520
2987,2507407132,458395330,486756659
2988,3397231261,972324304,2335652266
2989,190950675,3009031685,1686657349
2990,1992353860,4681834,1459529113
2991,515867065,1816985959,1032196742
2992,1712014931,1308691751,3530865084
2993,1905227373,621217866,4170612632
2994,4022136245,1524691768,247778378
2995,3095665872,1574378001,2281536351
2996,2812721742,1686907068,3798292356
2997,1613641501,2505651730,2084918621
2998,2710112282,3968322898,1737319208
2999,3475826616,3476143651,240192343
3000,1844974495,159929758,2221456871
3001,854686857,3634204371,2333921239
3002,968621976,1771592148,2071310969
3003,3356435526,250281631,3883354059
3004,42629689,2952628233,3090886777
3005,2461084543,1920178902,4002726280
3006,686798987,2591647935,72046696
3007,1783080490,1534892336,497548275
3008,3956511125,3849215684,2464344709
3009,3594183043,2039132993,367479579
3010,2880016235,2289345267,4065604688
3011,2320365722,3812028437,2318313962
3012,2847339321,3850696620,2186886807
3013,4237365014,1074796951,3227529516
3014,915677962,3236889703,3083422419
3015,1309828950,2246402904,2414701553
3016,4288316015,3668797956,1706583868
3017,1342901220,2666987765,222747054
3018,2099009984,3603789713,2697021455
3019,3704735101,4000303301,2907874222
3020,3737581081,3113506208,2477070805
3021,2434636114,1638586809,2365105969
3022,1106268989,10255578,2512599031
3023,1247960677,482853040,1073363537
3024,2482826341,1453480676,1835762426
3025,561135285,2435035898,1187958860
